trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
872,False,"{'a': 0.014908256880733946, 'e': 0.011467889908256881}",30,17,49.88835884041422,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,False,"{'a': 0.014891179839633447, 'e': 0.011454753722794959}",30,10,59.909756572473015,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.014874141876430207, 'e': 0.011441647597254004}",25,15,-6.238169202641858,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
875,False,"{'a': 0.014857142857142857, 'e': 0.011428571428571429}",35,8,67.71246573766793,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.014840182648401826, 'e': 0.01141552511415525}",20,6,51.671153929774164,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.014823261117445839, 'e': 0.011402508551881414}",20,7,58.82042593456758,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.014806378132118452, 'e': 0.011389521640091117}",30,17,51.958279123538055,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.01478953356086462, 'e': 0.011376564277588168}",30,23,36.37053707855682,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.014772727272727272, 'e': 0.011363636363636364}",20,7,10.117952087065223,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
881,False,"{'a': 0.014755959137343927, 'e': 0.011350737797956867}",20,13,30.56054693338896,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.01473922902494331, 'e': 0.011337868480725623}",25,9,65.80375414083939,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 0.014722536806342015, 'e': 0.011325028312570781}",30,15,26.03803581468085,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
884,False,"{'a': 0.014705882352941176, 'e': 0.011312217194570135}",20,13,12.321747934545515,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
885,False,"{'a': 0.014689265536723164, 'e': 0.011299435028248588}",30,19,52.1190754259146,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 0.014672686230248307, 'e': 0.011286681715575621}",25,18,39.50467933728925,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
887,False,"{'a': 0.014656144306651634, 'e': 0.011273957158962795}",20,16,32.542501844170346,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.01463963963963964, 'e': 0.01126126126126126}",20,11,31.538732303863643,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
889,False,"{'a': 0.014623172103487065, 'e': 0.01124859392575928}",25,18,49.26983368649262,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.014606741573033709, 'e': 0.011235955056179775}",25,14,46.72295780284547,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.014590347923681257, 'e': 0.01122334455667789}",30,19,49.78652549201749,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 0.014573991031390135, 'e': 0.011210762331838564}",20,13,19.621662158129972,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.014557670772676373, 'e': 0.011198208286674132}",25,18,27.267104224418752,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.0145413870246085, 'e': 0.011185682326621925}",20,9,-5.912305264383864,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
895,False,"{'a': 0.01452513966480447, 'e': 0.0111731843575419}",25,3,87.6997919391733,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.014508928571428572, 'e': 0.011160714285714286}",20,7,70.46998751535601,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
897,False,"{'a': 0.014492753623188406, 'e': 0.011148272017837236}",25,4,40.224071408575746,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.014476614699331848, 'e': 0.011135857461024499}",20,16,32.92792161136998,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.014460511679644048, 'e': 0.011123470522803115}",30,20,54.27294814848106,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
900,False,"{'a': 0.014444444444444444, 'e': 0.011111111111111112}",20,14,29.76915825038884,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.014428412874583796, 'e': 0.011098779134295227}",20,5,42.203857768727765,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.014412416851441241, 'e': 0.011086474501108648}",20,0,40.0049377108898,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
903,False,"{'a': 0.014396456256921373, 'e': 0.01107419712070875}",20,14,28.856970017638616,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
904,False,"{'a': 0.014380530973451327, 'e': 0.011061946902654867}",25,8,92.72715640409106,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
905,False,"{'a': 0.014364640883977901, 'e': 0.011049723756906077}",20,0,11.764610475775122,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
906,False,"{'a': 0.01434878587196468, 'e': 0.011037527593818985}",25,0,13.027963837372862,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",1
907,False,"{'a': 0.014332965821389196, 'e': 0.011025358324145534}",25,9,76.90263071240228,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
908,False,"{'a': 0.014317180616740088, 'e': 0.011013215859030838}",20,1,75.94079893346489,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
909,False,"{'a': 0.014301430143014302, 'e': 0.011001100110011002}",20,12,35.39418155134167,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.014285714285714285, 'e': 0.01098901098901099}",25,3,76.904881777031,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,False,"{'a': 0.014270032930845226, 'e': 0.010976948408342482}",25,10,39.93849808642462,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
912,False,"{'a': 0.01425438596491228, 'e': 0.010964912280701754}",25,15,26.223168553743463,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
913,False,"{'a': 0.014238773274917854, 'e': 0.01095290251916758}",20,13,29.301918489600194,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,False,"{'a': 0.014223194748358862, 'e': 0.010940919037199124}",20,0,69.36746114948305,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
915,False,"{'a': 0.014207650273224045, 'e': 0.01092896174863388}",30,16,30.73465838097097,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.014192139737991267, 'e': 0.010917030567685589}",30,9,76.18295504702165,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
917,False,"{'a': 0.014176663031624863, 'e': 0.010905125408942203}",25,19,29.352411267840537,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
918,False,"{'a': 0.014161220043572984, 'e': 0.010893246187363835}",20,4,68.73242521653964,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
919,False,"{'a': 0.014145810663764961, 'e': 0.01088139281828074}",35,15,80.73298052649298,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.014130434782608696, 'e': 0.010869565217391304}",25,8,56.0217318982986,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
921,False,"{'a': 0.014115092290988056, 'e': 0.010857763300760043}",25,13,59.20751068733474,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 0.014099783080260303, 'e': 0.010845986984815618}",20,7,41.88130000767921,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
923,False,"{'a': 0.014084507042253521, 'e': 0.010834236186348862}",20,1,76.69716282500013,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.01406926406926407, 'e': 0.010822510822510822}",25,9,7.439786600335628,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
925,False,"{'a': 0.014054054054054054, 'e': 0.010810810810810811}",25,20,41.54748385913268,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,False,"{'a': 0.014038876889848811, 'e': 0.01079913606911447}",20,8,36.041667148331975,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
927,False,"{'a': 0.014023732470334413, 'e': 0.010787486515641856}",30,13,29.512929460512716,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
928,False,"{'a': 0.014008620689655173, 'e': 0.010775862068965518}",20,13,22.275171009861815,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
929,False,"{'a': 0.013993541442411194, 'e': 0.010764262648008612}",25,9,89.4522567744594,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.013978494623655914, 'e': 0.010752688172043012}",25,19,16.73218544214054,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
931,False,"{'a': 0.013963480128893663, 'e': 0.010741138560687433}",30,8,50.2014360707382,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
932,False,"{'a': 0.013948497854077254, 'e': 0.01072961373390558}",35,20,26.087335362728297,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
933,False,"{'a': 0.013933547695605574, 'e': 0.010718113612004287}",20,16,22.95226393747944,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
934,False,"{'a': 0.013918629550321198, 'e': 0.010706638115631691}",30,23,47.58165373336658,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
935,False,"{'a': 0.013903743315508022, 'e': 0.0106951871657754}",20,4,54.77826466236755,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
936,False,"{'a': 0.013888888888888888, 'e': 0.010683760683760684}",25,17,36.432593052291416,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
937,False,"{'a': 0.013874066168623266, 'e': 0.010672358591248666}",20,8,26.931546951862504,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
938,False,"{'a': 0.013859275053304905, 'e': 0.010660980810234541}",20,15,31.080684919516305,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
939,False,"{'a': 0.013844515441959531, 'e': 0.010649627263045794}",20,1,40.160477578746125,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
940,False,"{'a': 0.013829787234042552, 'e': 0.010638297872340425}",20,8,42.564574187172745,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
941,False,"{'a': 0.01381509032943677, 'e': 0.010626992561105207}",20,6,74.96925529940496,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
942,False,"{'a': 0.013800424628450107, 'e': 0.010615711252653927}",25,17,36.22731697504546,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
943,False,"{'a': 0.013785790031813362, 'e': 0.010604453870625663}",25,15,41.5076379044129,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
944,False,"{'a': 0.013771186440677966, 'e': 0.01059322033898305}",20,16,33.426359227728724,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
945,False,"{'a': 0.013756613756613757, 'e': 0.010582010582010581}",25,14,54.627289448579894,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
946,False,"{'a': 0.013742071881606765, 'e': 0.010570824524312896}",30,21,38.82037862738126,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
947,False,"{'a': 0.013727560718057022, 'e': 0.010559662090813094}",20,13,30.339013198273985,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
948,False,"{'a': 0.013713080168776372, 'e': 0.010548523206751054}",25,19,33.72092953219503,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
949,False,"{'a': 0.0136986301369863, 'e': 0.01053740779768177}",25,4,54.799823100864046,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
950,False,"{'a': 0.01368421052631579, 'e': 0.010526315789473684}",25,5,58.54592458044127,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
951,False,"{'a': 0.013669821240799159, 'e': 0.010515247108307046}",35,9,120.76316457098464,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
952,False,"{'a': 0.01365546218487395, 'e': 0.01050420168067227}",20,14,35.96864059639726,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
953,False,"{'a': 0.013641133263378805, 'e': 0.01049317943336831}",25,19,40.57463825314039,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
954,False,"{'a': 0.013626834381551363, 'e': 0.010482180293501049}",20,6,35.459328576317745,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
955,False,"{'a': 0.013612565445026177, 'e': 0.010471204188481676}",20,4,33.681356363699024,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
956,False,"{'a': 0.013598326359832637, 'e': 0.010460251046025104}",20,6,61.883595600606576,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
957,False,"{'a': 0.013584117032392894, 'e': 0.01044932079414838}",20,16,33.42838856396248,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
958,False,"{'a': 0.013569937369519834, 'e': 0.010438413361169102}",25,11,56.40788939238547,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
959,False,"{'a': 0.013555787278415016, 'e': 0.010427528675703858}",30,7,-9.375337594001916,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 0}",1
960,False,"{'a': 0.013541666666666667, 'e': 0.010416666666666666}",25,11,42.469901943632046,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
961,False,"{'a': 0.013527575442247659, 'e': 0.01040582726326743}",25,17,37.43488769559401,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
962,False,"{'a': 0.013513513513513514, 'e': 0.010395010395010396}",20,14,22.99144846377103,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
963,False,"{'a': 0.013499480789200415, 'e': 0.010384215991692628}",20,4,33.814283703941484,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
964,False,"{'a': 0.013485477178423237, 'e': 0.01037344398340249}",20,0,109.26608035229728,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
965,False,"{'a': 0.013471502590673576, 'e': 0.010362694300518135}",20,6,41.02616609428445,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
966,False,"{'a': 0.013457556935817806, 'e': 0.010351966873706004}",20,12,26.84820435804916,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
967,False,"{'a': 0.01344364012409514, 'e': 0.010341261633919338}",25,19,39.95388569305974,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
968,False,"{'a': 0.013429752066115703, 'e': 0.010330578512396695}",30,19,52.88661700139099,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
969,False,"{'a': 0.013415892672858616, 'e': 0.010319917440660475}",30,22,45.91996636773412,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
970,False,"{'a': 0.013402061855670102, 'e': 0.010309278350515464}",25,8,38.816731004577065,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
971,False,"{'a': 0.013388259526261586, 'e': 0.010298661174047374}",20,4,69.17985992913088,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
972,False,"{'a': 0.013374485596707819, 'e': 0.0102880658436214}",20,10,22.89910625983331,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
973,False,"{'a': 0.013360739979445015, 'e': 0.010277492291880781}",25,18,42.56147112335064,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
974,False,"{'a': 0.013347022587268994, 'e': 0.01026694045174538}",30,13,86.47877687456383,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
975,False,"{'a': 0.013333333333333334, 'e': 0.010256410256410256}",30,20,46.974986044746785,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
976,False,"{'a': 0.01331967213114754, 'e': 0.010245901639344262}",20,9,60.669227669088244,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
977,False,"{'a': 0.01330603889457523, 'e': 0.01023541453428864}",30,22,43.97162721777304,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
978,False,"{'a': 0.013292433537832311, 'e': 0.010224948875255624}",20,7,39.57312415491211,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
979,False,"{'a': 0.013278855975485188, 'e': 0.010214504596527068}",30,22,36.877719918862944,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
980,False,"{'a': 0.013265306122448979, 'e': 0.01020408163265306}",30,22,47.80152662455997,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
981,False,"{'a': 0.013251783893985729, 'e': 0.010193679918450561}",25,12,40.81985779761469,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
982,False,"{'a': 0.013238289205702648, 'e': 0.010183299389002037}",20,8,50.59979663944889,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
983,False,"{'a': 0.013224821973550356, 'e': 0.01017293997965412}",30,17,47.59628803546972,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
984,False,"{'a': 0.013211382113821139, 'e': 0.01016260162601626}",20,2,45.40045719610003,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
985,False,"{'a': 0.013197969543147208, 'e': 0.01015228426395939}",25,11,44.50726304862857,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
986,False,"{'a': 0.013184584178498986, 'e': 0.010141987829614604}",20,5,64.83218863196736,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
987,False,"{'a': 0.013171225937183385, 'e': 0.010131712259371834}",30,16,38.002018442953506,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
988,False,"{'a': 0.013157894736842105, 'e': 0.010121457489878543}",25,0,30.304237887562387,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
989,False,"{'a': 0.01314459049544995, 'e': 0.010111223458038422}",25,5,43.93342892698759,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
990,False,"{'a': 0.013131313131313131, 'e': 0.010101010101010102}",25,16,27.515052130430668,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
991,False,"{'a': 0.013118062563067608, 'e': 0.010090817356205853}",20,15,29.61738982203857,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
992,False,"{'a': 0.01310483870967742, 'e': 0.010080645161290322}",25,20,40.26701823348221,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
993,False,"{'a': 0.013091641490433032, 'e': 0.010070493454179255}",20,6,55.76960725838333,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
994,False,"{'a': 0.013078470824949699, 'e': 0.01006036217303823}",20,5,47.62546367486911,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
995,False,"{'a': 0.01306532663316583, 'e': 0.010050251256281407}",20,14,47.95429876295219,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
996,False,"{'a': 0.013052208835341365, 'e': 0.010040160642570281}",25,19,41.36305230611269,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
997,False,"{'a': 0.013039117352056168, 'e': 0.010030090270812437}",25,13,43.920758178778904,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
998,False,"{'a': 0.013026052104208416, 'e': 0.01002004008016032}",30,15,34.38407521076879,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
999,False,"{'a': 0.013013013013013013, 'e': 0.01001001001001001}",25,0,26.23597707747389,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
1000,False,"{'a': 0.013, 'e': 0.01}",20,14,40.42284778801809,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1001,False,"{'a': 0.012987012987012988, 'e': 0.00999000999000999}",20,16,32.63515713705393,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0.012987012987012988, 'e': 0.00999000999000999}",20,11,35.852218687916775,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.012987012987012988, 'e': 0.00999000999000999}",20,7,42.84395129518792,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0.012987012987012988, 'e': 0.00999000999000999}",20,10,32.843423633513794,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0.012987012987012988, 'e': 0.00999000999000999}",20,15,21.01524820961123,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.012987012987012988, 'e': 0.00999000999000999}",25,20,31.02685041021106,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0.012987012987012988, 'e': 0.00999000999000999}",20,0,92.18377649049728,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0.012987012987012988, 'e': 0.00999000999000999}",20,3,84.09219839203925,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0.012987012987012988, 'e': 0.00999000999000999}",30,13,44.27226155916226,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0.012987012987012988, 'e': 0.00999000999000999}",20,14,40.28096704915389,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0.012987012987012988, 'e': 0.00999000999000999}",25,19,29.54658406570363,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
